USER           PID  PPID NAME                        ARGS                       
system        7141  2016 com.zte.linkspeedup         com.zte.linkspeedup
u0_a282       7159  2016 com.zte.faceverify          com.zte.faceverify
u0_a287       7244  2016 com.android.dialer          com.android.dialer
u0_a329       7297  2016 com.zte.thermalbridge       com.zte.thermalbridge
system        7333  2016 com.android.subsys          com.android.subsys
u0_a325       7380  2016 com.tencent.android.location com.tencent.android.location
u0_a319       7438  2016 com.ztercs.service          com.ztercs.service
u0_a313       7524  2016 cn.nubia.mifavor.miboard    cn.nubia.mifavor.miboard
system        7538  2016 com.zte.powersavemode       com.zte.powersavemode
u0_a346       7564  2016 com.zte.heartyservice       com.zte.heartyservice
u0_a378       7565  2016 cn.nubia.browser            cn.nubia.browser
system        7614  2016 com.zte.aiengine            com.zte.aiengine
u0_a337       7653  2016 com.yulore.framework        com.yulore.framework
u0_a378       7658  2016 cn.nubia.browser:downloadservice cn.nubia.browser:downloadservice
u0_a466       7665  2016 com.android.smspush         com.android.smspush
u0_i9021      7713  5678 com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0 com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
u0_a382       7740  2016 cn.nubia.identity           cn.nubia.identity
system        7760  2016 com.zte.neopush             com.zte.neopush
u0_a343       7884  2016 com.zte.cn.zteshare         com.zte.cn.zteshare
u0_a443       8025  2016 com.zte.heartyservice.strategy com.zte.heartyservice.strategy
u0_a336       8047  2016 com.zte.wallet              com.zte.wallet
system        8247  2016 zte.com.cn.alarmclock       zte.com.cn.alarmclock
system        8361  2016 com.zte.floatassist         com.zte.floatassist
u0_a279       8387  2016 android.process.media       android.process.media
u0_a447       8406  2016 com.android.messaging       com.android.messaging
system        8447  2016 com.zte.floatassist:remoteservice com.zte.floatassist:remoteservice
u0_a345       8613  2016 com.zte.zdm                 com.zte.zdm
system        8903  2016 com.zte.powersavemode:service com.zte.powersavemode:service
u0_a298       8988  2016 com.android.managedprovisioning com.android.managedprovisioning
nfc           9252     1 android.hardware.nfc-service-aidl android.hardware.nfc-service-aidl
u0_a271       9303  2016 com.zte.ai.knowledge        com.zte.ai.knowledge
u0_a424       9314  2016 com.google.android.webview:webview_service com.google.android.webview:webview_service
u0_a474       9397  2016 com.zte.aimodel             com.zte.aimodel
u0_a339       9422  2016 com.zte.aigc                com.zte.aigc
root          9440  2013 iptables-restore            iptables-restore --noflush -w -v
root          9505  2013 ip6tables-restore           ip6tables-restore --noflush -w -v
u0_a372       9576  2016 cn.nubia.accounts           cn.nubia.accounts
u0_a291       9770  2016 com.zte.aiassistant         com.zte.aiassistant
u0_a437       9922  2016 com.vendor.aidigitalpersonaservice com.vendor.aidigitalpersonaservice
system       10097  2016 cn.nubia.healthy            cn.nubia.healthy
u0_a342      10560  2016 com.zte.aliveupdate         com.zte.aliveupdate
system       10638  2016 com.zte.distservice.servicemanager com.zte.distservice.servicemanager
system       10726  2016 com.zte.distservice.relayservice com.zte.distservice.relayservice
system       10762  2016 com.zte.multscr             com.zte.multscr
u0_a454      10855  2016 com.zte.miscagenttools      com.zte.miscagenttools
u0_a300      11309  2016 cn.nubia.gallerylockscreen  cn.nubia.gallerylockscreen
root         11641     2 [kworker/2:1-events]        [kworker/2:1-events]
system       11783  2016 com.android.ztescreenshot   com.android.ztescreenshot
u0_a413      12542  2016 com.android.settings.intelligence com.android.settings.intelligence
u0_a380      12686  2016 com.android.mipop           com.android.mipop
root         12701     2 [kworker/7:2-events_power_efficient] [kworker/7:2-events_power_efficient]
u0_a369      12909  2016 com.zte.usebalance          com.zte.usebalance
root         12959     2 [kworker/7:0H-kverityd]     [kworker/7:0H-kverityd]
root         13197     2 [kworker/4:7H-kverityd]     [kworker/4:7H-kverityd]
u0_a383      13386  2016 cn.nubia.gamenotes          cn.nubia.gamenotes
u0_a310      13753  2016 cn.nubia.arkbase            cn.nubia.arkbase
u0_a283      14059  2016 com.baidu.input_oem         com.baidu.input_oem
u0_a299      14162  2016 com.zte.beautify            com.zte.beautify
u0_a296      14198  2016 com.zte.beautifyadapter     com.zte.beautifyadapter
u0_a372      14199  2016 cn.nubia.accounts:remote    cn.nubia.accounts:remote
u0_a283      14227  2016 com.baidu.input_oem:media   com.baidu.input_oem:media
u0_a453      14348  2016 com.zte.zteconfigupdate     com.zte.zteconfigupdate
u0_a381      14511  2016 cn.nubia.gamewidget         cn.nubia.gamewidget
u0_a439      14555  2016 com.android.emergency       com.android.emergency
root         14850     2 [kworker/3:0-mm_percpu_wq]  [kworker/3:0-mm_percpu_wq]
u0_a494      15632  2016 com.android.rkpdapp         com.android.rkpdapp
system       15689  2016 com.zte.zdmdaemon           com.zte.zdmdaemon
u0_a322      15720  2016 com.zte.seinputmethod       com.zte.seinputmethod
root         17061     2 [kworker/5:6H-kverityd]     [kworker/5:6H-kverityd]
root         17418     2 [kworker/0:2H-kblockd]      [kworker/0:2H-kblockd]
root         17419     2 [kworker/4:0H-kverityd]     [kworker/4:0H-kverityd]
system       18021     1 virtualizationservice       virtualizationservice
u0_a528      18387  2016 com.tencent.mobileqq:MSF    com.tencent.mobileqq:MSF
u0_a377      18657  2016 cn.nubia.usercenter         cn.nubia.usercenter
u0_a390      18688  2016 com.android.traceur         com.android.traceur
root         18709     2 [kworker/5:1H-kverityd]     [kworker/5:1H-kverityd]
u0_a492      18877  2016 com.android.healthconnect.controller com.android.healthconnect.controller
u0_a273      18979  2016 com.zte.aigeneration        com.zte.aigeneration
u0_a323      19038  2016 com.zte.mifavor.zsearch     com.zte.mifavor.zsearch
system       19102  2016 com.zte.fingerprints        com.zte.fingerprints
u0_a522      19115  2016 com.zte.mifavor.variablewidget com.zte.mifavor.variablewidget
root         19419     2 [kworker/3:0H]              [kworker/3:0H]
root         19420     2 [kworker/3:2H-kverityd]     [kworker/3:2H-kverityd]
system       19423  2016 com.zte.zsound              com.zte.zsound
root         19495  1934 sleep                       sleep 60000
u0_a305      19617  2016 cn.nubia.neogamecenter      cn.nubia.neogamecenter
u0_a527      19704  2016 com.tencent.mm:push         com.tencent.mm:push
u0_a527      19825  2016 com.tencent.mm              com.tencent.mm
system       20177  2016 com.zte.dbneopush:upgradeservice com.zte.dbneopush:upgradeservice
u0_a320      20497  2016 com.redteamobile.virtual.softsim com.redteamobile.virtual.softsim
u0_a307      20638  2016 cn.nubia.nbgame             cn.nubia.nbgame
root         21048     2 [kworker/2:2H-kblockd]      [kworker/2:2H-kblockd]
radio        21059  2016 cn.zte.aftersale            cn.zte.aftersale
u0_a476      21119  2016 com.android.cellbroadcastreceiver.module com.android.cellbroadcastreceiver.module
root         21128     2 [kworker/1:2H-kverityd]     [kworker/1:2H-kverityd]
u0_a429      21337  2016 com.android.calendar        com.android.calendar
u0_a327      21354  2016 com.zte.mifavor.suggest     com.zte.mifavor.suggest
u0_a317      21394  2016 com.zte.personalagent       com.zte.personalagent
u0_a362      21402  2016 com.dts.dtsxultra           com.dts.dtsxultra
u0_a269      21403  2016 com.android.providers.calendar com.android.providers.calendar
u0_i9010     21525  5678 com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0 com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
system       21596  2016 com.zte.dfs                 com.zte.dfs
root         21920     2 [kworker/4:2-sock_diag_events] [kworker/4:2-sock_diag_events]
root         21938     2 [kworker/6:1]               [kworker/6:1]
u0_a472      22248  2016 com.qti.qcc                 com.qti.qcc
u0_a315      22374  2016 cn.nubia.redmagickyi.digitalhuman.client.presist cn.nubia.redmagickyi.digitalhuman.client.presist
u0_a315      22411  2016 cn.nubia.redmagickyi.digitalhuman.service cn.nubia.redmagickyi.digitalhuman.service
u0_i9002     22468  5678 com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0 com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
u0_a371      22932  2016 cn.nubia.gamehighlights:high_clip_service cn.nubia.gamehighlights:high_clip_service
root         23142     2 [kworker/5:0-events]        [kworker/5:0-events]
system       23455  2016 com.zte.fastpair            com.zte.fastpair
system       23696  2016 cn.nubia.gamepi             cn.nubia.gamepi
u0_a292      24490  2016 cn.nubia.inspiredwallpaper  cn.nubia.inspiredwallpaper
u0_a315      24520  2016 cn.nubia.redmagickyi        cn.nubia.redmagickyi
root         24552     2 [kworker/1:1-events]        [kworker/1:1-events]
system       24749  2016 com.zte.aiengine:my_process com.zte.aiengine:my_process
u0_a312      25169  2016 com.android.camera          com.android.camera
root         25248     2 [kworker/u33:3-hal_register_write_wq] [kworker/u33:3-hal_register_write_wq]
root         25278     2 [kworker/u33:2-hal_register_write_wq] [kworker/u33:2-hal_register_write_wq]
root         25315     2 [kworker/u32:2-adb]         [kworker/u32:2-adb]
root         25390  2451 sleep                       sleep 3600
root         25498     2 [kworker/2:2-pm]            [kworker/2:2-pm]
u0_a293      25626  2016 com.android.gallery3d       com.android.gallery3d
root         25675     2 [kworker/7:1]               [kworker/7:1]
root         25721     2 [kworker/u33:1-mhi_offload_wq] [kworker/u33:1-mhi_offload_wq]
root         25742     2 [kworker/u32:1-async]       [kworker/u32:1-async]
root         25751     2 [kworker/0:1-events]        [kworker/0:1-events]
root         25868     2 [kworker/u32:0-async]       [kworker/u32:0-async]
root         25891     2 [kworker/1:2-pm]            [kworker/1:2-pm]
root         25895     2 [kworker/4:0-mm_percpu_wq]  [kworker/4:0-mm_percpu_wq]
root         25905     2 [kworker/0:2-events]        [kworker/0:2-events]
root         25909     2 [kworker/5:1-pm]            [kworker/5:1-pm]
root         25915     2 [kworker/u32:3-async]       [kworker/u32:3-async]
root         25938     2 [kworker/3:1]               [kworker/3:1]
root         25995     1 perfetto                    perfetto --txt --config /data/misc/perfetto-configs/perfetto_bugreport.cfg --out /data/misc/perfetto-traces/trace_null.tmp
u0_a430      25999  2016 cn.zte.aigcinput            cn.zte.aigcinput
u0_a302      26012  2016 cn.nubia.cloud              cn.nubia.cloud
u0_a367      26048  2016 cn.zte.gamefloat            cn.zte.gamefloat
root         26128     2 [kworker/4:1-events]        [kworker/4:1-events]
root         26129     2 [kworker/u32:4-async]       [kworker/u32:4-async]
root         26130     2 [kworker/5:2-pm]            [kworker/5:2-pm]
root         26131     2 [kworker/0:0-events]        [kworker/0:0-events]
root         26139     2 [kworker/u33:0]             [kworker/u33:0]
root         26154     2 [kworker/0:3-events]        [kworker/0:3-events]
root         26155     2 [kworker/0:4-events]        [kworker/0:4-events]
root         26156     2 [kworker/0:5-events]        [kworker/0:5-events]
root         26157     2 [kworker/0:6]               [kworker/0:6]
root         26158     2 [kworker/0:7]               [kworker/0:7]
u0_a346      26199  2016 com.zte.heartyservice:ui    com.zte.heartyservice:ui
root         26229     2 [kworker/3:1H-kverityd]     [kworker/3:1H-kverityd]
system       26230  2016 com.zte.carmateservice      com.zte.carmateservice
root         26257     2 [kworker/1:0-pm]            [kworker/1:0-pm]
u0_a274      26283  2016 cn.zte.chargeseparation     cn.zte.chargeseparation
root         26303     2 [kworker/7:0]               [kworker/7:0]
root         26307     2 [kworker/3:2]               [kworker/3:2]
root         26320     2 [kworker/6:0-events]        [kworker/6:0-events]
root         26335     2 [kworker/u32:5-async]       [kworker/u32:5-async]
root         26336     2 [kworker/u32:6-async]       [kworker/u32:6-async]
root         26337     2 [kworker/u32:7-async]       [kworker/u32:7-async]
root         26338     2 [kworker/u32:8-async]       [kworker/u32:8-async]
root         26339     2 [kworker/u32:9-qc_ufs_qos_swq] [kworker/u32:9-qc_ufs_qos_swq]
root         26340     2 [kworker/u32:10-async]      [kworker/u32:10-async]
root         26341     2 [kworker/u32:11-kgsl-lockless-work] [kworker/u32:11-kgsl-lockless-work]
root         26342     2 [kworker/u32:12-async]      [kworker/u32:12-async]
root         26343     2 [kworker/u32:13-async]      [kworker/u32:13-async]
root         26344     2 [kworker/u32:14-async]      [kworker/u32:14-async]
root         26345     2 [kworker/u32:15-async]      [kworker/u32:15-async]
root         26346     2 [kworker/u32:16-memlat_wq]  [kworker/u32:16-memlat_wq]
root         26347     2 [kworker/u32:17-async]      [kworker/u32:17-async]
root         26348     2 [kworker/u32:18-async]      [kworker/u32:18-async]
root         26349     2 [kworker/u32:19-async]      [kworker/u32:19-async]
root         26350     2 [kworker/u32:20-async]      [kworker/u32:20-async]
root         26351     2 [kworker/u32:21-async]      [kworker/u32:21-async]
root         26352     2 [kworker/u32:22-kgsl-lockless-work] [kworker/u32:22-kgsl-lockless-work]
root         26353     2 [kworker/u32:23-kgsl-lockless-work] [kworker/u32:23-kgsl-lockless-work]
root         26354     2 [kworker/u32:24-async]      [kworker/u32:24-async]
root         26355     2 [kworker/u32:25-async]      [kworker/u32:25-async]
root         26356     2 [kworker/u32:26-async]      [kworker/u32:26-async]
root         26357     2 [kworker/u32:27-kgsl-lockless-work] [kworker/u32:27-kgsl-lockless-work]
root         26358     2 [kworker/u32:28-async]      [kworker/u32:28-async]
root         26359     2 [kworker/u32:29-ufs_clkscaling_0] [kworker/u32:29-ufs_clkscaling_0]
root         26360     2 [kworker/u32:30-async]      [kworker/u32:30-async]
root         26369     2 [kworker/u32:31-async]      [kworker/u32:31-async]
root         26370     2 [kworker/4:3-events]        [kworker/4:3-events]
root         26375     2 [kworker/5:3-events]        [kworker/5:3-events]
root         26376     2 [kworker/1:3-pm]            [kworker/1:3-pm]
root         26377     2 [kworker/2:0-events]        [kworker/2:0-events]
root         26432     2 [kworker/4:1H-kverityd]     [kworker/4:1H-kverityd]
root         26488     2 [kworker/5:4-pm]            [kworker/5:4-pm]
root         26760     2 [kworker/1:4-sock_diag_events] [kworker/1:4-sock_diag_events]
root         26784     2 [kworker/2:3-events]        [kworker/2:3-events]
root         26816     2 [kworker/R-dsi_err_workq]   [kworker/R-dsi_err_workq]
root         26833     2 [kworker/4:4]               [kworker/4:4]
system       26915  2016 com.android.DeviceAsWebcam  com.android.DeviceAsWebcam
system       27040  2016 com.zte.intellitext         com.zte.intellitext
shell        27089     1 adbd                        adbd --root_seclabel=u:r:su:s0 --tim_seclabel=u:r:adbd_tradeinmode:s0
root         27101     2 [irq/319-dwc3]              [irq/319-dwc3]
root         27131     2 [kworker/7:1H-kverityd]     [kworker/7:1H-kverityd]
root         27132     2 [kworker/7:3H]              [kworker/7:3H]
root         27142     2 [kworker/5:0H-kverityd]     [kworker/5:0H-kverityd]
artd         27303     1 artd                        artd
shell        27317 27089 abb                         abb
root         27330     2 [kworker/5:2H-kblockd]      [kworker/5:2H-kblockd]
u0_a471      27335  2016 com.qualcomm.qti.workloadclassifier com.qualcomm.qti.workloadclassifier
root         27376     2 [kworker/4:2H-kblockd]      [kworker/4:2H-kblockd]
u0_a538      27471  2016 ai.liquid.lfmdemo           ai.liquid.lfmdemo
u0_i9026     27515  5678 com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0 com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
u0_a538      27569 27471 liblfmserver.so             liblfmserver.so -m /data/user/0/ai.liquid.lfmdemo/files/models/LFM2.5-Audio-1.5B-Q4_0.gguf -mm /data/user/0/ai.liquid.lfmdemo/files/models/mmproj-LFM2.5-Audio-1.5B-Q4_0.gguf -mv /data/user/0/ai.liquid.lfmdemo/files/models/vocoder-LFM2.5-Audio-1.5B-Q4_0.gguf --tts-speaker-file /data/user/0/ai.liquid.lfmdemo/files/models/tokenizer-LFM2.5-Audio-1.5B-Q4_0.gguf --log-colors off --perf --host 127.0.0.1 --port 8080
shell        27745 27089 ps                          ps -A -o USER,PID,PPID,NAME,ARGS
root         28182     2 [kworker/6:0H-kblockd]      [kworker/6:0H-kblockd]
u0_a285      28380  2016 com.android.contacts        com.android.contacts
u0_a266      28412  2016 android.process.acore       android.process.acore
root         28463     2 [kworker/1:1H]              [kworker/1:1H]
u0_a361      28524  2016 cn.nubia.gamehelperline     cn.nubia.gamehelperline
u0_a354      28558  2016 com.zte.gamecardassist      com.zte.gamecardassist
u0_a285      29082  2016 com.android.contacts:sync   com.android.contacts:sync
system       29733  2016 com.tencent.soter.soterserver com.tencent.soter.soterserver
system       30971  2016 com.android.settings        com.android.settings
u0_a523      31450  2016 com.zte.mifavor.weather     com.zte.mifavor.weather
u0_a306      31756  2016 cn.nubia.neostore           cn.nubia.neostore
u0_a295      31880  2016 com.android.intentresolver  com.android.intentresolver
root         31959     2 [kworker/7:2H-kblockd]      [kworker/7:2H-kblockd]
root         32068     2 [kworker/6:4-pm]            [kworker/6:4-pm]
u0_a290      32317  2016 com.nubia.tgkservice        com.nubia.tgkservice
