capture,category,detail,mapping_count,Size,Rss,Pss,Shared_Clean,Shared_Dirty,Private_Clean,Private_Dirty,Anonymous,Swap
idle,shared_libraries,libdl.so,3,12,12,4,8,0,0,4,4,0
idle,anonymous,[anon:stack_and_tls:main],1,16,12,12,0,0,0,12,12,0
idle,device_mappings,/dev/__properties__/properties_serial,2,256,8,0,0,8,0,0,0,0
idle,anonymous,[anon:atexit handlers],2,8,8,8,0,0,0,8,8,0
idle,anonymous,[anon:arc4random data],2,8,8,8,0,0,0,8,8,0
idle,device_mappings,/dev/__properties__/u:object_r:heapprofd_prop:s0,1,128,4,0,0,4,0,0,0,0
idle,device_mappings,/dev/__properties__/u:object_r:libc_debug_prop:s0,1,128,4,0,0,4,0,0,0,0
idle,device_mappings,/dev/__properties__/u:object_r:gwp_asan_prop:s0,1,128,4,0,0,4,0,0,0,0
idle,device_mappings,/dev/__properties__/u:object_r:vendor_socket_hook_prop:s0,1,128,4,0,0,4,0,0,0,0
idle,device_mappings,/dev/__properties__/u:object_r:vndk_prop:s0,1,128,4,0,0,4,0,0,0,0
idle,special_mappings,[vdso],1,8,4,0,4,0,0,0,0,0
idle,anonymous,<anonymous>,190,403048,0,0,0,0,0,0,0,0
idle,anonymous,[anon:thread signal stack],17,544,0,0,0,0,0,0,0,0
idle,anonymous,[anon:scudo:primary_reserve],34,8621056,0,0,0,0,0,0,0,0
idle,special_mappings,[page size compat],6,48,0,0,0,0,0,0,0,0
idle,special_mappings,[vvar],1,8,0,0,0,0,0,0,0,0
active_peak,gguf_weights,LFM2.5-Audio-1.5B-Q4_0.gguf,1,677120,677120,677120,0,0,677120,0,0,0
active_peak,anonymous,[anon:scudo:secondary],88,1139024,575220,575220,0,0,0,575220,575220,0
active_peak,gguf_weights,tokenizer-LFM2.5-Audio-1.5B-Q4_0.gguf,1,47044,47044,47044,0,0,47044,0,0,0
active_peak,anonymous,[anon:scudo:primary],33,29952,23408,23408,0,0,0,23408,23408,0
active_peak,shared_libraries,libliquid-audio.so,3,2428,1980,1980,0,0,1932,48,48,0
active_peak,shared_libraries,libllama.so,3,2080,1760,1760,0,0,1712,48,48,0
active_peak,shared_libraries,liblfmserver.so,3,1248,1120,1120,0,0,1092,28,28,0
active_peak,other_file_backed,/apex/com.android.runtime/bin/linker64,4,1492,904,67,860,0,0,44,44,0
active_peak,shared_libraries,libggml-base.so,3,932,868,868,0,0,832,36,36,0
active_peak,shared_libraries,libc++.so,4,1028,808,38,772,0,0,36,36,0
active_peak,shared_libraries,libc.so,4,960,792,21,772,0,0,20,20,0
active_peak,anonymous,[anon:.bss],16,944,712,712,0,0,0,712,712,0
active_peak,shared_libraries,libmtmd.so,3,684,684,684,0,0,668,16,16,0
active_peak,shared_libraries,libggml-cpu-android_armv8.6_1.so,3,700,668,668,0,0,652,16,16,0
active_peak,shared_libraries,libggml.so,3,660,596,596,0,0,568,28,28,0
active_peak,device_mappings,/dev/__properties__/property_info,2,280,268,0,0,268,0,0,0,0
active_peak,shared_libraries,libm.so,4,228,180,11,172,0,0,8,8,0
active_peak,anonymous,[anon:bionic_alloc_small_objects],15,116,116,116,0,0,0,116,116,0
active_peak,anonymous,[stack],1,136,92,92,0,0,0,92,92,0
active_peak,anonymous,[anon:stack_and_tls:11035],1,1008,48,48,0,0,0,48,48,0
active_peak,anonymous,[anon:System property context nodes],2,48,48,48,0,0,0,48,48,0
active_peak,shared_libraries,libnetd_client.so,4,40,40,8,32,0,0,8,8,0
active_peak,anonymous,[anon:stack_and_tls:11005],1,1008,36,36,0,0,0,36,36,0
active_peak,anonymous,[anon:linker_alloc],4,1920,28,28,0,0,0,28,28,0
active_peak,anonymous,[anon:stack_and_tls:11004],1,1008,20,20,0,0,0,20,20,0
active_peak,anonymous,[anon:cfi shadow],9,2097152,16,16,0,0,0,16,16,0
active_peak,device_mappings,/dev/__properties__/u:object_r:build_prop:s0,1,128,16,0,0,16,0,0,0,0
active_peak,device_mappings,/dev/__properties__/u:object_r:debug_prop:s0,2,256,16,0,0,16,0,0,0,0
active_peak,anonymous,[anon:stack_and_tls:11051],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:11050],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:11049],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:11048],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:11047],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:11045],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:11043],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:11012],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:11011],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:11010],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:11009],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:11007],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:11003],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:11002],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:11001],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:10997],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:10995],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:10994],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:10993],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:10992],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:10931],1,1008,12,12,0,0,0,12,12,0
active_peak,shared_libraries,libdl.so,3,12,12,4,8,0,0,4,4,0
active_peak,anonymous,[anon:stack_and_tls:main],1,16,12,12,0,0,0,12,12,0
active_peak,device_mappings,/dev/__properties__/properties_serial,2,256,8,0,0,8,0,0,0,0
active_peak,anonymous,[anon:atexit handlers],2,8,8,8,0,0,0,8,8,0
active_peak,anonymous,[anon:arc4random data],2,8,8,8,0,0,0,8,8,0
active_peak,device_mappings,/dev/__properties__/u:object_r:heapprofd_prop:s0,1,128,4,0,0,4,0,0,0,0
active_peak,device_mappings,/dev/__properties__/u:object_r:libc_debug_prop:s0,1,128,4,0,0,4,0,0,0,0
active_peak,device_mappings,/dev/__properties__/u:object_r:gwp_asan_prop:s0,1,128,4,0,0,4,0,0,0,0
active_peak,device_mappings,/dev/__properties__/u:object_r:vendor_socket_hook_prop:s0,1,128,4,0,0,4,0,0,0,0
active_peak,device_mappings,/dev/__properties__/u:object_r:vndk_prop:s0,1,128,4,0,0,4,0,0,0,0
active_peak,special_mappings,[vdso],1,8,4,0,4,0,0,0,0,0
active_peak,anonymous,<anonymous>,246,534640,0,0,0,0,0,0,0,0
active_peak,anonymous,[anon:thread signal stack],25,800,0,0,0,0,0,0,0,0
active_peak,anonymous,[anon:scudo:primary_reserve],34,8620800,0,0,0,0,0,0,0,0
active_peak,special_mappings,[page size compat],6,48,0,0,0,0,0,0,0,0
active_peak,special_mappings,[vvar],1,8,0,0,0,0,0,0,0,0
after,gguf_weights,LFM2.5-Audio-1.5B-Q4_0.gguf,1,677120,677120,677120,0,0,677120,0,0,0
after,anonymous,[anon:scudo:secondary],93,1139692,559164,559164,0,0,0,559164,559164,0
after,gguf_weights,tokenizer-LFM2.5-Audio-1.5B-Q4_0.gguf,1,47044,47044,47044,0,0,47044,0,0,0
after,anonymous,[anon:scudo:primary],33,29952,23472,23472,0,0,0,23472,23472,0
after,shared_libraries,libliquid-audio.so,3,2428,1980,1980,0,0,1932,48,48,0
after,shared_libraries,libllama.so,3,2080,1760,1760,0,0,1712,48,48,0
after,shared_libraries,liblfmserver.so,3,1248,1120,1120,0,0,1092,28,28,0
after,other_file_backed,/apex/com.android.runtime/bin/linker64,4,1492,904,65,860,0,0,44,44,0
after,shared_libraries,libggml-base.so,3,932,868,868,0,0,832,36,36,0
after,shared_libraries,libc++.so,4,1028,808,38,772,0,0,36,36,0
after,shared_libraries,libc.so,4,960,792,21,772,0,0,20,20,0
after,anonymous,[anon:.bss],16,944,712,712,0,0,0,712,712,0
after,shared_libraries,libmtmd.so,3,684,684,684,0,0,668,16,16,0
after,shared_libraries,libggml-cpu-android_armv8.6_1.so,3,700,668,668,0,0,652,16,16,0
after,shared_libraries,libggml.so,3,660,596,596,0,0,568,28,28,0
after,device_mappings,/dev/__properties__/property_info,2,280,268,0,0,268,0,0,0,0
after,shared_libraries,libm.so,4,228,180,11,172,0,0,8,8,0
after,anonymous,[anon:bionic_alloc_small_objects],15,116,116,116,0,0,0,116,116,0
after,anonymous,[stack],1,136,92,92,0,0,0,92,92,0
after,anonymous,[anon:System property context nodes],2,48,48,48,0,0,0,48,48,0
after,shared_libraries,libnetd_client.so,4,40,40,8,32,0,0,8,8,0
after,anonymous,[anon:stack_and_tls:11005],1,1008,36,36,0,0,0,36,36,0
after,anonymous,[anon:linker_alloc],4,1920,28,28,0,0,0,28,28,0
after,anonymous,[anon:stack_and_tls:11004],1,1008,20,20,0,0,0,20,20,0
after,anonymous,[anon:cfi shadow],9,2097152,16,16,0,0,0,16,16,0
after,device_mappings,/dev/__properties__/u:object_r:build_prop:s0,1,128,16,0,0,16,0,0,0,0
after,device_mappings,/dev/__properties__/u:object_r:debug_prop:s0,2,256,16,0,0,16,0,0,0,0
after,anonymous,[anon:stack_and_tls:11012],1,1008,12,12,0,0,0,12,12,0
after,anonymous,[anon:stack_and_tls:11011],1,1008,12,12,0,0,0,12,12,0
after,anonymous,[anon:stack_and_tls:11010],1,1008,12,12,0,0,0,12,12,0
after,anonymous,[anon:stack_and_tls:11009],1,1008,12,12,0,0,0,12,12,0
after,anonymous,[anon:stack_and_tls:11007],1,1008,12,12,0,0,0,12,12,0
after,anonymous,[anon:stack_and_tls:11003],1,1008,12,12,0,0,0,12,12,0
after,anonymous,[anon:stack_and_tls:11002],1,1008,12,12,0,0,0,12,12,0
after,anonymous,[anon:stack_and_tls:11001],1,1008,12,12,0,0,0,12,12,0
after,anonymous,[anon:stack_and_tls:10997],1,1008,12,12,0,0,0,12,12,0
after,anonymous,[anon:stack_and_tls:10995],1,1008,12,12,0,0,0,12,12,0
after,anonymous,[anon:stack_and_tls:10994],1,1008,12,12,0,0,0,12,12,0
after,anonymous,[anon:stack_and_tls:10993],1,1008,12,12,0,0,0,12,12,0
after,anonymous,[anon:stack_and_tls:10992],1,1008,12,12,0,0,0,12,12,0
after,anonymous,[anon:stack_and_tls:10931],1,1008,12,12,0,0,0,12,12,0
after,shared_libraries,libdl.so,3,12,12,4,8,0,0,4,4,0
after,anonymous,[anon:stack_and_tls:main],1,16,12,12,0,0,0,12,12,0
after,device_mappings,/dev/__properties__/properties_serial,2,256,8,0,0,8,0,0,0,0
after,anonymous,[anon:atexit handlers],2,8,8,8,0,0,0,8,8,0
after,anonymous,[anon:arc4random data],2,8,8,8,0,0,0,8,8,0
after,device_mappings,/dev/__properties__/u:object_r:heapprofd_prop:s0,1,128,4,0,0,4,0,0,0,0
after,device_mappings,/dev/__properties__/u:object_r:libc_debug_prop:s0,1,128,4,0,0,4,0,0,0,0
after,device_mappings,/dev/__properties__/u:object_r:gwp_asan_prop:s0,1,128,4,0,0,4,0,0,0,0
after,device_mappings,/dev/__properties__/u:object_r:vendor_socket_hook_prop:s0,1,128,4,0,0,4,0,0,0,0
after,device_mappings,/dev/__properties__/u:object_r:vndk_prop:s0,1,128,4,0,0,4,0,0,0,0
after,special_mappings,[vdso],1,8,4,0,4,0,0,0,0,0
after,anonymous,<anonymous>,217,403224,0,0,0,0,0,0,0,0
after,anonymous,[anon:thread signal stack],17,544,0,0,0,0,0,0,0,0
after,anonymous,[anon:scudo:primary_reserve],34,8620800,0,0,0,0,0,0,0,0
after,special_mappings,[page size compat],6,48,0,0,0,0,0,0,0,0
after,special_mappings,[vvar],1,8,0,0,0,0,0,0,0,0
