capture,category,detail,mapping_count,Size,Rss,Pss,Shared_Clean,Shared_Dirty,Private_Clean,Private_Dirty,Anonymous,Swap
active_peak,shared_libraries,libc.so,4,960,820,22,800,0,0,20,20,0
active_peak,shared_libraries,libc++.so,4,1028,804,38,768,0,0,36,36,0
active_peak,anonymous,[anon:.bss],16,944,712,712,0,0,0,712,712,0
active_peak,shared_libraries,libggml-cpu-android_armv8.6_1.so,3,700,700,700,0,0,684,16,16,0
active_peak,shared_libraries,libggml.so,3,660,660,660,0,0,632,28,28,0
active_peak,shared_libraries,libmtmd.so,3,684,620,620,0,0,604,16,16,0
active_peak,device_mappings,/dev/__properties__/property_info,2,280,268,0,0,268,0,0,0,0
active_peak,shared_libraries,libm.so,4,228,172,11,164,0,0,8,8,0
active_peak,anonymous,[anon:bionic_alloc_small_objects],15,116,116,116,0,0,0,116,116,0
active_peak,anonymous,[stack],1,136,92,92,0,0,0,92,92,0
active_peak,anonymous,[anon:stack_and_tls:890],1,1008,52,52,0,0,0,52,52,0
active_peak,anonymous,[anon:System property context nodes],2,48,48,48,0,0,0,48,48,0
active_peak,shared_libraries,libnetd_client.so,4,40,40,8,32,0,0,8,8,0
active_peak,anonymous,[anon:stack_and_tls:861],1,1008,36,36,0,0,0,36,36,0
active_peak,anonymous,[anon:linker_alloc],4,1920,28,28,0,0,0,28,28,0
active_peak,anonymous,[anon:stack_and_tls:863],1,1008,20,20,0,0,0,20,20,0
active_peak,anonymous,[anon:cfi shadow],10,2097152,20,20,0,0,0,20,20,0
active_peak,device_mappings,/dev/__properties__/u:object_r:build_prop:s0,1,128,16,0,0,16,0,0,0,0
active_peak,device_mappings,/dev/__properties__/u:object_r:debug_prop:s0,2,256,16,0,0,16,0,0,0,0
active_peak,anonymous,[anon:stack_and_tls:868],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:867],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:866],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:865],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:864],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:862],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:860],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:859],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:856],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:855],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:854],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:853],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:852],1,1008,12,12,0,0,0,12,12,0
active_peak,anonymous,[anon:stack_and_tls:803],1,1008,12,12,0,0,0,12,12,0
active_peak,shared_libraries,libdl.so,3,12,12,4,8,0,0,4,4,0
active_peak,anonymous,[anon:stack_and_tls:main],1,16,12,12,0,0,0,12,12,0
active_peak,device_mappings,/dev/__properties__/properties_serial,2,256,8,0,0,8,0,0,0,0
active_peak,anonymous,[anon:atexit handlers],2,8,8,8,0,0,0,8,8,0
active_peak,anonymous,[anon:arc4random data],2,8,8,8,0,0,0,8,8,0
active_peak,device_mappings,/dev/__properties__/u:object_r:heapprofd_prop:s0,1,128,4,0,0,4,0,0,0,0
active_peak,device_mappings,/dev/__properties__/u:object_r:libc_debug_prop:s0,1,128,4,0,0,4,0,0,0,0
active_peak,device_mappings,/dev/__properties__/u:object_r:gwp_asan_prop:s0,1,128,4,0,0,4,0,0,0,0
active_peak,device_mappings,/dev/__properties__/u:object_r:vendor_socket_hook_prop:s0,1,128,4,0,0,4,0,0,0,0
active_peak,device_mappings,/dev/__properties__/u:object_r:vndk_prop:s0,1,128,4,0,0,4,0,0,0,0
active_peak,special_mappings,[vdso],1,8,4,0,4,0,0,0,0,0
active_peak,anonymous,<anonymous>,214,405280,0,0,0,0,0,0,0,0
active_peak,anonymous,[anon:thread signal stack],18,576,0,0,0,0,0,0,0,0
active_peak,anonymous,[anon:scudo:primary_reserve],34,8620800,0,0,0,0,0,0,0,0
active_peak,special_mappings,[page size compat],6,48,0,0,0,0,0,0,0,0
active_peak,special_mappings,[vvar],1,8,0,0,0,0,0,0,0,0
